7659b54e807812f04b29030c643bbc729897e66e,aa209206f6e18084043b632bfea687c4406ec1423b943bfb67e15ddf9b4b92983a47cc40947b9f2b19b4406c9aa5eabd29eb272d3206f090288137059669cca5,04,22,2016,20:30,04,22,2016,20:30,720,2.1,,,6,3,9.25,3.00,0.00,0.00,$12.25,Credit Card,,41.944226601,-87.655998182,POINT (-87.655998 41.944227),41.96581197,-87.655878786,POINT (-87.655879 41.965812),57
765c10148a94451a2eef765d538fb9f5c2303a7c,9e923176b8dde7f338d9aeb93b1c45d198ddf767ac6985f4d4846132fd0b62c8a6e203bdb11b6510b558cae0dbd22eacbf3c0fd8629f3e24e2ea843237852be2,04,22,2016,12:15,04,22,2016,12:15,0,0,,,,,33.25,6.55,0.00,0.00,$39.80,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
765e04145ffa6a4e3c44354676cd6afb86a34f3a,558f4c6845ccbc167e46b1a8a516e0e122fd2f30e37cdd69ebf4fcec844b5ead26a5849a4d019890f055dc7b1ff72fc95b27e773db75ff8eb7c7f0828a5d77ee,04,22,2016,15:15,04,22,2016,15:30,840,7,,,8,77,13.50,0.00,0.00,0.00,$13.50,Unknown,Dispatch Taxi Affiliation,41.899602111,-87.633308037,POINT (-87.633308 41.899602),41.9867118,-87.663416405,POINT (-87.663416 41.986712),37
7660a643a2559fb7e7d74c8f250d216de17ea7c7,28d2ef11434811fb64d04e45ed0b0dc0fabdfcfd71247dcf11bfa9da8afd09e8dd4bca618a14c8d43057bb9772297d75ab1fc33bbc95c88e120f5a2f8adc5d3e,04,22,2016,04:45,04,22,2016,04:45,240,0,,,1,77,5.50,0.00,0.00,0.00,$5.50,Cash,Taxi Affiliation Services,42.009622881,-87.670166857,POINT (-87.670167 42.009623),41.9867118,-87.663416405,POINT (-87.663416 41.986712),10
76641ddfaf9884d8270c6d9044acaf91a7b72aff,2d6e7e11f07c1504b8c3bcd5b47c7f8cca42db8698448fe1fb72bae40a40210a7ace4821947ef3758fa300d913aa26b80bc44e88788812e29f127cbfab60103e,04,22,2016,12:45,04,22,2016,12:45,180,0.6,17031320100,17031839100,32,32,4.75,0.00,0.00,0.00,$4.75,Cash,,41.884987192,-87.620992913,POINT (-87.620993 41.884987),41.880994471,-87.632746489,POINT (-87.632746 41.880994),38
7664342badc13813f70fef4db2035a879c730a47,82bc059c3b13e97341f941d60f772ae9f83687498e91f7c399644ec42449cced734834174cb0a29955229b910c3c9810dc67997226ce38a8600bf7f24d149423,04,22,2016,15:00,04,22,2016,15:15,660,0.1,17031081800,17031833100,8,28,9.50,0.00,0.00,0.00,$9.50,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.637844 41.893216),41.879066994,-87.657005027,POINT (-87.657005 41.879067),37
76658b628ed71fe2aaa0b0432626d4d716085a81,e6bf5ecb9fe833c481c2eb7b9b5e81dcab9abd2414f023bdba55243a3131f721e7a55cbe9f7019a545f809af040c78ad808be4b2758db58a733a51647e9bdedd,04,22,2016,12:45,04,22,2016,12:45,600,1.4,17031839100,17031081700,32,8,7.25,3.00,0.00,1.50,$11.75,Credit Card,Choice Taxi Association,41.880994471,-87.632746489,POINT (-87.632746 41.880994),41.892042136,-87.63186395,POINT (-87.631864 41.892042),38
7667cda45831dafc1dc048fc394b5e1e4416ee20,c9e0b487e0d5aef1d6dc6f5ec2b5f13dcf1aae11e59adb1522dd85fd322e312ec241a82de918e28f1aa61e78688042958029842fc45d7176e964438371a74e0d,04,22,2016,19:15,04,22,2016,19:30,1500,3.9,17031839100,17031070102,32,7,15.50,0.00,0.00,0.00,$15.50,Cash,Dispatch Taxi Affiliation,41.880994471,-87.632746489,POINT (-87.632746 41.880994),41.93057857,-87.642206313,POINT (-87.642206 41.930579),38
76680e9d032628db9ef4512ac71d7873da48bb78,3c0161e62a7344b442d21a208d41053ee0bf1470d74cbdb2b86d1447f4eef3381822255acbc686e6c81f80ae2481ae6eefc6923a19e5f464cca1f9fb771a7714,04,22,2016,10:15,04,22,2016,10:45,1020,3.6,17031081500,17031330100,8,33,13.25,3.31,0.00,0.00,$16.56,Credit Card,,41.892507781,-87.626214906,POINT (-87.626215 41.892508),41.859349715,-87.617358006,POINT (-87.617358 41.85935),37
76681cc1b9c48e1010fc882ac9ff55a4b0a56cad,1e5872d9b0a3bb2193f3225f5df964f4b0d7e32c2f1144cdc9169e70c8bb59ca0ffeefdd39dc9708f1379362db203b17daadc3abb0fd3ca5045220e5ba192070,04,22,2016,18:15,04,22,2016,18:30,780,5.16,17031839100,17031340500,32,34,15.75,0.00,0.00,0.00,$15.75,Cash,,41.880994471,-87.632746489,POINT (-87.632746 41.880994),41.834480698,-87.632959635,POINT (-87.63296 41.834481),38
76682bea1a4ecf9afbca0360c9cd3dc43b3b08dc,8fcc45437cb7d79aab2c327c0bfe33c963409d3a27b851a8e9076d8850d12fca8bc76a2ca82b2060f185ec933ae947d2c3d8255af523acc7eefab68728fccb50,04,22,2016,08:00,04,22,2016,08:30,1800,12.1,,,8,,33.00,0.00,0.00,16.50,$49.50,Cash,,41.899602111,-87.633308037,POINT (-87.633308 41.899602),,,,37
7669008f5362a4cadbd1186e14c132995721e2f0,97402efdb69b8c1caecd2a1921d7aee7093f944c8afdf3463bef8cd0f4c09bdb2da2bf9f8902c2bb722abda8f3ac4765b8c8790832b00867b035b6956d7eb04f,04,22,2016,07:30,04,22,2016,07:30,120,0.6,17031280100,17031281900,28,28,4.75,0.00,0.00,0.00,$4.75,Cash,,41.885300022,-87.642808466,POINT (-87.642808 41.8853),41.879255084,-87.642648998,POINT (-87.642649 41.879255),29
